Steps,Total,Answered,Expired,ExpiredPercentage,PercentageExpired1,PercentageExpired2,PercentageExpired3,PercentageExpired4,Expired1Percentage,Expired2Percentage,Expired3Percentage,Expired4Percentage,MRT,MRT1,MRT2,MRT3,MRT4,Help
100.0,80.66,72.36,8.3,10.167800000000002,2.8398000000000003,15.383799999999999,33.68899999999999,48.0876,0.7302,5.29,13.422399999999998,32.7462,8.741,7.9418,8.816799999999999,9.380199999999997,9.473199999999999,[0. 0. 0. 0. 0. 0.]
