Steps,Total,Answered,Expired,ExpiredPercentage,PercentageExpired1,PercentageExpired2,PercentageExpired3,PercentageExpired4,Expired1Percentage,Expired2Percentage,Expired3Percentage,Expired4Percentage,MRT,MRT1,MRT2,MRT3,MRT4,Help
100.0,79.92,74.34,5.58,6.797999999999997,2.7570000000000006,10.764800000000001,32.1498,52.32820000000001,0.8442000000000001,2.9125999999999994,9.934800000000001,21.0924,9.5144,8.961600000000002,9.4516,10.101199999999999,9.975200000000005,[0. 0. 0. 0. 0. 0.]
